,post_id,Id,title,link,post_indicies,reccomendation
2703,1628954,1628954,"How can I edit a file if there is no vi, vim, joe, etc?",https://superuser.com/a/1628954,43512,213185970000.0
2704,1628953,1628953,Alternate green/blue bars in PDF printout like old paper on dot-matrix printers,https://superuser.com/q/1628953,42898,-859900740000.0
2705,1628911,1628911,Looking for Drive Backup Solution,https://superuser.com/q/1628911,43513,213185970000.0
2706,1628934,1628934,Hang with “SYSLINUX 6.04 EDD 6.04-perl Copyright (C) 1994-2015 H. Peter Anvin et al” while boot from bootable usb,https://superuser.com/q/1628934,43101,205447530000.0
2707,1628952,1628952,Hang with “SYSLINUX 6.04 EDD 6.04-perl Copyright (C) 1994-2015 H. Peter Anvin et al” while boot from bootable usb,https://superuser.com/a/1628952,43514,-577080600000.0
2708,1628948,1628948,How to Partition a Single HDD With Hardware RAID 0,https://superuser.com/a/1628948,43515,-577080600000.0
2709,1628946,1628946,Can&#39;t install with pip: SSL error,https://superuser.com/q/1628946,43516,-130021040000000.0
2710,1628936,1628936,RSAT-AD-Tools-Feature enabled but AD-module not available,https://superuser.com/q/1628936,43517,-130021040000000.0
2711,1628945,1628945,RSAT-AD-Tools-Feature enabled but AD-module not available,https://superuser.com/a/1628945,43518,-414333140000.0
2712,1628944,1628944,Converted Android app that can&#39;t display any info from a database,https://superuser.com/q/1628944,43519,-414333140000.0
2713,1628941,1628941,Why did my network work with crossed cable,https://superuser.com/q/1628941,43520,102848730000.0
2714,1628600,1628600,My keyboard only works in some apps,https://superuser.com/q/1628600,43814,-866528130000.0
2715,1628937,1628937,ffmpeg is complaining about ACT flag violation in some of our DNxHD videos. Could this be safely ignored? Why?,https://superuser.com/q/1628937,42676,-87761930000.0
2716,1628931,1628931,Black Screen on AnyDesk Connection,https://superuser.com/a/1628931,43521,102848730000.0
2717,1628930,1628930,High average load + low cpu usage + low disk usage + normal network usage + normal memory usage = ok or not?,https://superuser.com/q/1628930,43522,-170407030000.0
2718,1628923,1628923,Windows 10 Search not working for settings (after changing user folder name). Indexed folder missing,https://superuser.com/q/1628923,43523,-170407030000.0
2719,1628928,1628928,Change Display Arrangement via Batch/Command Line on Windows 7,https://superuser.com/a/1628928,43524,79200950000.0
2720,1628926,1628926,Exim and prepend Subject line with word,https://superuser.com/q/1628926,43525,79200950000.0
2721,1628786,1628786,Copy Text with Syntax Highlighting option not available in Notepad++ plugin commands,https://superuser.com/q/1628786,43526,1479115500000.0
2722,1628925,1628925,Copy Text with Syntax Highlighting option not available in Notepad++ plugin commands,https://superuser.com/a/1628925,43527,1479115500000.0
2723,1628922,1628922,heatspreader paste on cpu pins,https://superuser.com/q/1628922,43528,240456160000.0
2724,1628705,1628705,Can&#39;t change office 2016 language to English,https://superuser.com/q/1628705,43529,240456160000.0
2725,1628920,1628920,Can&#39;t change office 2016 language to English,https://superuser.com/a/1628920,43530,-1492053800000.0
2726,1628918,1628918,How can I prevent my Nvidia GPU to malfunction whenever my Intel wireless card is not detected by Windows 10?,https://superuser.com/q/1628918,43531,-1492053800000.0
2727,1628917,1628917,Setting up a VPN on my Firewall (Zyxel ATP200),https://superuser.com/q/1628917,43532,6588604400.0
2728,1628718,1628718,How does Windows 10 route network traffic when using a VPN and local proxy at the same time?,https://superuser.com/q/1628718,43533,6588604400.0
2729,1628916,1628916,How does Windows 10 route network traffic when using a VPN and local proxy at the same time?,https://superuser.com/a/1628916,43534,-3153208300000.0
2730,1628915,1628915,How to change default python executable on Windows 10?,https://superuser.com/a/1628915,43535,-3153208300000.0
2731,1628914,1628914,Outlook 365 for Mac: missing FROM: field,https://superuser.com/a/1628914,43536,-4850735600000.0
2732,1628912,1628912,Arch GLIBC_2.33 not found errors after updating one package,https://superuser.com/a/1628912,43537,-4850735600000.0
2733,1628582,1628582,Arch GLIBC_2.33 not found errors after updating one package,https://superuser.com/q/1628582,43815,-866528130000.0
2734,1628909,1628909,Browser based slack insists that I am logged in?,https://superuser.com/q/1628909,43538,-1783758200000.0
2735,1628781,1628781,How can I capture network request made internally from Chrome,https://superuser.com/q/1628781,43539,-1783758200000.0
2736,1628793,1628793,How can I capture network request made internally from Chrome,https://superuser.com/a/1628793,43540,-26309840000000.0
2737,1628908,1628908,When do I need a pure sine wave UPS?,https://superuser.com/a/1628908,43541,-26309840000000.0
2738,1628907,1628907,Windows 10 desktop Icons rearrange when I change displays,https://superuser.com/a/1628907,43816,576461800000.0
2739,1628903,1628903,Windows 10 desktop Icons rearrange when I change displays,https://superuser.com/q/1628903,43542,26632501000.0
2740,1628023,1628023,Check WSL version (1 or 2) *inside the Linux installation*,https://superuser.com/q/1628023,43817,576461800000.0
2741,1628052,1628052,Check WSL version (1 or 2) *inside the Linux installation*,https://superuser.com/a/1628052,43818,1303426600000.0
2742,1627713,1627713,How to force armbian create an AP with 2.4 GHz instead of 5 GHz?,https://superuser.com/a/1627713,43819,1303426600000.0
2743,1628900,1628900,ERROR: Virtual Raspbian on Qemu in Ubuntu,https://superuser.com/a/1628900,43543,26632501000.0
2744,1628557,1628557,"How to keep the taskbar hidden (i.e., minimized) in Windows 10?",https://superuser.com/a/1628557,43820,-774222900000.0
2745,1627141,1627141,Is it possible to run Overwatch with an unsupported graphics card on Linux?,https://superuser.com/a/1627141,43821,-774222900000.0
2746,1627105,1627105,Is it possible to run Overwatch with an unsupported graphics card on Linux?,https://superuser.com/q/1627105,43822,-894989500000.0
2747,1628904,1628904,What is an efficient way to do a video crossfade with FFmpeg?,https://superuser.com/a/1628904,43544,591913550000.0
2748,1626510,1626510,I can&#39;t install Ubuntu 20.04,https://superuser.com/q/1626510,43823,-894989500000.0
2749,1626505,1626505,LibreOfficePortable - shared drive / multi user,https://superuser.com/q/1626505,43824,757738700000.0
2750,1628902,1628902,LibreOfficePortable - shared drive / multi user,https://superuser.com/a/1628902,43545,591913550000.0
2751,1628901,1628901,Acer laptop has been slow since the battery died,https://superuser.com/a/1628901,43546,-134194635000.0
2752,1628152,1628152,Windows 10 crash with Nvidia 9400 driver installation iMac late 2009,https://superuser.com/q/1628152,43825,757738700000.0
2753,1628897,1628897,Microphone remains muted after unmuting the call,https://superuser.com/q/1628897,42715,635784500000.0
2754,1628272,1628272,Screen Time App stats for Windows 10 PC (not mobile),https://superuser.com/q/1628272,43826,-13238808000.0
2755,1628896,1628896,Screen Time App stats for Windows 10 PC (not mobile),https://superuser.com/a/1628896,43547,-134194635000.0
2756,1628893,1628893,Connect local network devices to another LAN Pfsense software router,https://superuser.com/a/1628893,43548,-24981880000000.0
2757,1628122,1628122,Connect local network devices to another LAN Pfsense software router,https://superuser.com/q/1628122,43827,-13238808000.0
2758,1628890,1628890,Removing Corrupted excel files without opening every one of them,https://superuser.com/q/1628890,43549,-24981880000000.0
2759,1628889,1628889,openjdk-8 for Debian 10,https://superuser.com/a/1628889,43550,-2713935200000.0
2760,1628886,1628886,Using Both wifi and Local network,https://superuser.com/q/1628886,43551,-2713935200000.0
2761,1628852,1628852,What happens to frame when it reaches a switch or router?,https://superuser.com/a/1628852,43552,67272820000.0
2762,1628883,1628883,How can I be sure that I&#39;ve plugged a device into a USB 3 port?,https://superuser.com/a/1628883,43553,67272820000.0
2763,1628559,1628559,Adding trailing slash to S3 bucket URL without List permissions results in empty file download instead of Access Denied,https://superuser.com/q/1628559,43828,-55374920000.0
2764,1628882,1628882,How to execute a comand in a specific directory to run in a WIndows Terminal window,https://superuser.com/a/1628882,43554,-22561126000000.0
2765,1628881,1628881,ffmpeg pipe to generate h264 chunks from numpy array or bgr24 bytes,https://superuser.com/q/1628881,43555,-22561126000000.0
2766,1628876,1628876,How to run `file` in powershell?,https://superuser.com/q/1628876,43556,-277518220000000.0
2767,1628880,1628880,How to run `file` in powershell?,https://superuser.com/a/1628880,43557,-277518220000000.0
2768,1628879,1628879,MS excel mentioned formula giving result true or false that should be a number,https://superuser.com/a/1628879,43558,-11598440000000.0
2769,1628875,1628875,MS excel mentioned formula giving result true or false that should be a number,https://superuser.com/q/1628875,43559,-11598440000000.0
2770,1628874,1628874,Windows 10 suddenly shows a lot of keyboard languages,https://superuser.com/q/1628874,43560,5018003400000.0
2771,1628737,1628737,Best Linux distro &amp; version for remote desktop pc that should run 24/7 financial platform under wine,https://superuser.com/q/1628737,43561,5018003400000.0
2772,1628873,1628873,Best Linux distro &amp; version for remote desktop pc that should run 24/7 financial platform under wine,https://superuser.com/a/1628873,43562,-2125779200000.0
2773,1628872,1628872,QuickTime screenrecorder delegates to Mac Screenshot recorder how to get back?,https://superuser.com/q/1628872,43563,-2125779200000.0
2774,1628861,1628861,How to execute a comand in a specific directory to run in a WIndows Terminal window,https://superuser.com/a/1628861,43564,-304933630000.0
2775,1628870,1628870,Modbus TCP Corrected Message,https://superuser.com/a/1628870,43565,-304933630000.0
2776,1628858,1628858,Modbus TCP Corrected Message,https://superuser.com/q/1628858,43566,-96911230000.0
2777,1628869,1628869,Why I cannot copy install.wim from Windows 7 ISO to USB (in linux env),https://superuser.com/a/1628869,43567,-96911230000.0
2778,1628867,1628867,openibd.service is failed on particular node,https://superuser.com/q/1628867,43568,126011750000000.0
2779,1628866,1628866,Bluetooth headset mutes audio when mic is enabled,https://superuser.com/a/1628866,43016,2206110300000.0
2780,1628865,1628865,Disabling Microphone playback,https://superuser.com/a/1628865,43569,126011750000000.0
2781,1628863,1628863,PFSense Stuck At &quot;Please wait while the update system initializes&quot; while uninstaling or upgrading any package,https://superuser.com/a/1628863,43570,1275088100000.0
2782,1628862,1628862,"When attempting to select an Outlook rule to run, no rules appear",https://superuser.com/a/1628862,43571,1275088100000.0
2783,1628728,1628728,"When attempting to select an Outlook rule to run, no rules appear",https://superuser.com/q/1628728,43572,-139577840000000.0
2784,1628860,1628860,double click/click-drag-release on terminal to select a text results CTRL-C,https://superuser.com/a/1628860,43573,-139577840000000.0
2785,1621950,1621950,How to convert svg to png with ffmpeg?,https://superuser.com/q/1621950,43829,-55374920000.0
2786,1628855,1628855,Disabling Administrator/Root account,https://superuser.com/q/1628855,43574,-91101575000000.0
2787,1628656,1628656,"In LibreOffice impress, how can I have a bullet-indentation no-bullet item?",https://superuser.com/q/1628656,43575,-91101575000000.0
2788,1628854,1628854,"In LibreOffice impress, how can I have a bullet-indentation no-bullet item?",https://superuser.com/a/1628854,43576,7120465400000.0
2789,1628749,1628749,How to check Windows Defender status via the command line?,https://superuser.com/q/1628749,43577,7120465400000.0
2790,1628853,1628853,Port always times out/filtered,https://superuser.com/q/1628853,43578,-642348350000.0
2791,1628851,1628851,What&#39;s the quickest way to copy the current date and time to clipboard?,https://superuser.com/a/1628851,43579,-642348350000.0
2792,1628849,1628849,Chrome update on android makes the application freeze. I need help transporting its hundreds of tabs,https://superuser.com/q/1628849,43580,3330006800000.0
2793,1628848,1628848,Excel MAX IF Function To Ingore Zero Date (1/0/00),https://superuser.com/a/1628848,43581,3330006800000.0
2794,1628844,1628844,Does partition size on SSD affect speed,https://superuser.com/q/1628844,43582,961046500000.0
